Timestamp,Longitude,Latitude,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,Eid
"
2022.11.22_14.52.13",7.067941,43.616246000000004,4G,LTE,-99.0,-12.0,10.0,12,-95.0,0.0,0.0,172.0,172.0,D,LOG START,4Mb22n
"
2022.11.22_14.52.13",7.067941,43.616246000000004,4G,LTE,-101.0,-12.0,11.0,12,-95.0,0.0,0.0,172.0,172.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.14",7.068047999999999,43.616285999999995,4G,LTE,-101.0,-12.0,11.0,12,-95.0,0.0,0.0,173.0,173.0,D,,4Mb22n
"
2022.11.22_14.52.14",7.068047999999999,43.616285999999995,4G,LTE,-101.0,-12.0,11.0,12,-99.0,0.0,0.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.15",7.068047999999999,43.616285999999995,4G,LTE,-99.0,-12.0,8.0,13,-99.0,0.0,0.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.16",7.068047999999999,43.616285999999995,4G,LTE,-99.0,-12.0,8.0,13,-97.0,0.0,0.0,173.0,173.0,I,PERIODIC,4Mb22n
"
2022.11.22_14.52.17",7.068047999999999,43.616285999999995,4G,LTE,-97.0,-13.0,13.0,9,-97.0,42.0,11.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.18",7.068047999999999,43.616285999999995,4G,LTE,-97.0,-13.0,13.0,9,-95.0,35.0,17.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.19",7.068047999999999,43.616285999999995,4G,LTE,-94.0,-11.0,13.0,14,-99.0,0.0,2.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.20",7.068047999999999,43.616285999999995,4G,LTE,-94.0,-11.0,13.0,14,-99.0,43.0,9.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.21",7.068047999999999,43.616285999999995,4G,LTE,-99.0,-11.0,12.0,12,-101.0,0.0,1.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.22",7.068047999999999,43.616285999999995,4G,LTE,-99.0,-11.0,12.0,12,-101.0,57.0,12.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.23",7.068047999999999,43.616285999999995,4G,LTE,-99.0,-12.0,12.0,9,-99.0,1.0,1.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.25",7.068047999999999,43.616285999999995,4G,LTE,-99.0,-12.0,12.0,9,-95.0,51.0,16.0,173.0,173.0,D,PERIODIC,4Mb22n
"
2022.11.22_14.52.26",7.068047999999999,43.616285999999995,4G,LTE,-95.0,-10.0,11.0,12,-99.0,0.0,0.0,173.0,173.0,D,PERIODIC,4Mb22n
