Video,Quality,Status,TimeStall,Eid,Date,Time,Category
LXb3EKWsInQ,"hd2160,",1,91.85137504,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,124.861579,b15jk60,15/07/2022,0:00:00,buffering
LXb3EKWsInQ,"hd2160,",1,125.1650619,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,128.440942,b15jk60,15/07/2022,0:00:00,buffering
LXb3EKWsInQ,"hd2160,",1,128.6127918,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,131.901527,b15jk60,15/07/2022,0:00:00,buffering
LXb3EKWsInQ,"hd2160,",1,132.1130831,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,135.170522,b15jk60,15/07/2022,0:00:00,buffering
LXb3EKWsInQ,"hd2160,",1,135.4436159,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,138.325318,b15jk60,15/07/2022,0:00:00,buffering
LXb3EKWsInQ,"hd2160,",1,138.5499211,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,139.781661,b15jk60,15/07/2022,0:00:00,buffering
LXb3EKWsInQ,"hd2160,",1,140.0014999,b15jk60,15/07/2022,0:00:00,playing
LXb3EKWsInQ,"hd2160,",3,144.432748,b15jk60,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"unknown,",-1,0,s15jkx,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"unknown,",3,0,s15jkx,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd1080,",-1,0,s15jkx,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd1080,",1,0.042357063,s15jkx,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",3,0,s15jkx,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",1,0.048906021,s15jkx,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",2,29.592084,s15jkx,15/07/2022,0:00:00,paused
Baur2Ypgd60,"hd2160,",1,29.79708102,s15jkx,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",0,204.941,s15jkx,15/07/2022,0:00:00,ended
Baur2Ypgd60,"unknown,",-1,0,s15jx2,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"unknown,",3,0,s15jx2,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",-1,0,s15jx2,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd2160,",3,0.008136,s15jx2,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",1,0.117494962,s15jx2,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",3,13.951121,s15jx2,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",1,14.04959086,s15jx2,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",0,204.941,s15jx2,15/07/2022,0:00:00,ended
Baur2Ypgd60,"unknown,",-1,0,s15jku,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"unknown,",3,0,s15jku,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",-1,0,s15jku,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd2160,",3,0.035234,s15jku,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",1,0.090278208,s15jku,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd1080,",3,20.405299,s15jku,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd1080,",1,20.64891704,s15jku,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd1080,",0,204.941,s15jku,15/07/2022,0:00:00,ended
Baur2Ypgd60,"unknown,",3,0,b15jku,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"unknown,",-1,0,b15jku,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd720,",-1,0,b15jku,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd2160,",1,0.019000053,b15jku,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd1440,",2,194.031887,b15jku,15/07/2022,0:00:00,paused
Baur2Ypgd60,"unknown,",-1,0,m15jku,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"unknown,",3,0,m15jku,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd1080,",-1,0,m15jku,15/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd1080,",1,0.021000147,m15jku,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd1440,",2,0.859272,m15jku,15/07/2022,0:00:00,paused
Baur2Ypgd60,"hd1440,",1,0.010999918,m15jku,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",3,5.25492,m15jku,15/07/2022,0:00:00,buffering
Baur2Ypgd60,"hd2160,",1,5.365517918,m15jku,15/07/2022,0:00:00,playing
Baur2Ypgd60,"hd2160,",0,204.941,m15jku,15/07/2022,0:00:00,ended
Baur2Ypgd60,"unknown,",3,0,m15jku,18/07/2022,0:00:00,buffering
Baur2Ypgd60,"unknown,",-1,0,m15jku,18/07/2022,0:00:00,unstarted
Baur2Ypgd60,"hd720,",-1,0,m15jku,18/07/2022,0:00:00,unstarted
