Timestamp,Longitude,Latitude,CellID,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid
"
2022.10.28_18.03.58",7.113677,43.592983000000004,62.0,5G,5G,-123.0,-10.0,-4.0,10.0,-,0.0,0.0,66.0,66.0,D,LOG START,-113.0,-11.0,2.0,45M28o
"
2022.10.28_18.03.58",7.113677,43.592983000000004,62.0,5G,5G,-123.0,-10.0,-4.0,10.0,-,0.0,6.0,66.0,66.0,D,PERIODIC,-113.0,-11.0,4.0,45M28o
"
2022.10.28_18.03.59",7.113625,43.592977000000005,62.0,5G,5G,-123.0,-10.0,-4.0,10.0,-,0.0,6.0,75.0,75.0,D,,-113.0,-11.0,4.0,45M28o
"
2022.10.28_18.03.59",7.113625,43.592977000000005,62.0,5G,5G,-123.0,-10.0,-4.0,10.0,-,0.0,2.0,75.0,75.0,D,PERIODIC,-113.0,-11.0,4.0,45M28o
"
2022.10.28_18.04.00",7.113625,43.592977000000005,62.0,5G,5G,-122.0,-11.0,-4.0,5.0,-,0.0,1.0,75.0,75.0,D,PERIODIC,-114.0,-12.0,3.0,45M28o
"
2022.10.28_18.04.01",7.113625,43.592977000000005,62.0,5G,5G,-125.0,-11.0,-4.0,5.0,-,0.0,7.0,75.0,75.0,D,PERIODIC,-114.0,-12.0,3.0,45M28o
"
2022.10.28_18.04.02",7.113625,43.592977000000005,62.0,5G,5G,-124.0,-11.0,-3.0,6.0,-,0.0,2.0,75.0,75.0,D,PERIODIC,-116.0,-11.0,4.0,45M28o
"
2022.10.28_18.04.03",7.113625,43.592977000000005,62.0,5G,5G,-124.0,-11.0,-3.0,6.0,-,0.0,35.0,75.0,75.0,D,PERIODIC,-116.0,-11.0,4.0,45M28o
"
2022.10.28_18.04.04",7.113625,43.592977000000005,62.0,5G,5G,-124.0,-11.0,-3.0,9.0,-,0.0,7.0,75.0,75.0,D,PERIODIC,-113.0,-11.0,1.0,45M28o
"
2022.10.28_18.04.05",7.113625,43.592977000000005,62.0,5G,5G,-122.0,-10.0,-2.0,9.0,-,0.0,11.0,75.0,75.0,D,PERIODIC,-113.0,-11.0,1.0,45M28o
"
2022.10.28_18.04.06",7.113625,43.592977000000005,62.0,5G,5G,-122.0,-10.0,-2.0,8.0,-,0.0,4.0,75.0,75.0,D,PERIODIC,-111.0,-10.0,6.0,45M28o
"
2022.10.28_18.04.07",7.113478,43.593044,62.0,5G,5G,-122.0,-10.0,-2.0,8.0,-,0.0,4.0,77.0,77.0,D,,-111.0,-10.0,6.0,45M28o
"
2022.10.28_18.04.07",7.113478,43.593044,62.0,5G,5G,-122.0,-10.0,-2.0,8.0,-,1.0,17.0,77.0,77.0,D,PERIODIC,-111.0,-10.0,6.0,45M28o
"
2022.10.28_18.04.08",7.113478,43.593044,62.0,5G,5G,-125.0,-12.0,-4.0,9.0,-,0.0,22.0,77.0,77.0,D,PERIODIC,-112.0,-11.0,6.0,45M28o
"
2022.10.28_18.04.09",7.1133440000000006,43.593084999999995,62.0,5G,5G,-125.0,-12.0,-4.0,9.0,-,0.0,22.0,80.0,80.0,D,,-112.0,-11.0,6.0,45M28o
"
2022.10.28_18.04.09",7.1133440000000006,43.593084999999995,62.0,5G,5G,-124.0,-12.0,-4.0,9.0,-,0.0,15.0,80.0,80.0,D,PERIODIC,-112.0,-11.0,6.0,45M28o
"
2022.10.28_18.04.10",7.1133440000000006,43.593084999999995,62.0,5G,5G,-126.0,-13.0,-5.0,11.0,-,0.0,16.0,80.0,80.0,D,PERIODIC,-112.0,-11.0,1.0,45M28o
"
2022.10.28_18.04.11",7.113178,43.593153,62.0,5G,5G,-126.0,-13.0,-5.0,11.0,-,0.0,16.0,80.0,80.0,D,,-112.0,-11.0,1.0,45M28o
"
2022.10.28_18.04.11",7.113178,43.593153,62.0,5G,5G,-124.0,-12.0,-3.0,11.0,-,0.0,8.0,80.0,80.0,D,PERIODIC,-112.0,-11.0,1.0,45M28o
"
2022.10.28_18.04.12",7.113178,43.593153,62.0,5G,5G,-124.0,-11.0,-3.0,8.0,-,0.0,14.0,80.0,80.0,D,PERIODIC,-115.0,-13.0,5.0,45M28o
"
2022.10.28_18.04.13",7.112989999999999,43.593228,62.0,5G,5G,-124.0,-11.0,-3.0,8.0,-,0.0,14.0,80.0,80.0,D,,-115.0,-13.0,5.0,45M28o
"
2022.10.28_18.04.13",7.112989999999999,43.593228,62.0,5G,5G,-122.0,-8.0,0.0,8.0,-,0.0,9.0,80.0,80.0,D,PERIODIC,-115.0,-13.0,5.0,45M28o
"
2022.10.28_18.04.14",7.112989999999999,43.593228,62.0,5G,5G,-109.0,-3.0,9.0,11.0,-,0.0,4.0,80.0,80.0,D,PERIODIC,-107.0,-8.0,12.0,45M28o
"
2022.10.28_18.04.15",7.1128029999999995,43.593303999999996,62.0,5G,5G,-109.0,-3.0,9.0,11.0,-,0.0,4.0,80.0,80.0,D,,-107.0,-8.0,12.0,45M28o
"
2022.10.28_18.04.15",7.1128029999999995,43.593303999999996,62.0,5G,5G,-109.0,-3.0,9.0,11.0,-,0.0,7.0,80.0,80.0,D,PERIODIC,-107.0,-8.0,12.0,45M28o
