Timestamp,Longitude,Latitude,CellID,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid
"
2022.09.12_13.51.31",7.069235000000001,43.615261,62.0,5G,5G,-114.0,-3.0,3.0,11,-,0.0,0.0,177.0,177.0,I,LOG START,-108.0,-14.0,7.0,5Iu12
"
2022.09.12_13.51.31",7.069242,43.615291,62.0,5G,5G,-114.0,-3.0,3.0,11,-,0.0,0.0,179.0,179.0,I,,-108.0,-14.0,7.0,5Iu12
"
2022.09.12_13.51.32",7.069242,43.615291,62.0,5G,5G,-114.0,-3.0,3.0,11,-,0.0,0.0,179.0,179.0,I,PERIODIC,-108.0,-14.0,7.0,5Iu12
"
2022.09.12_13.51.33",7.069242,43.615291,62.0,5G,5G,-114.0,-3.0,3.0,-,-,0.0,0.0,179.0,179.0,I,PERIODIC,-106.0,-13.0,9.0,5Iu12
"
2022.09.12_13.51.34",7.069242,43.615291,62.0,4G,LTE,-106.0,-13.0,9.0,-,-107,0.0,0.0,179.0,179.0,I,PERIODIC,,,,5Iu12
"
2022.09.12_13.51.34",7.069242,43.615291,62.0,4G,LTE,-106.0,-13.0,9.0,-,-107,0.0,0.0,179.0,179.0,I,,,,,5Iu12
"
2022.09.12_13.51.35",7.069242,43.615291,62.0,4G,LTE,-106.0,-13.0,6.0,-,-107,0.0,0.0,179.0,179.0,I,PERIODIC,,,,5Iu12
"
2022.09.12_13.51.36",7.069242,43.615291,62.0,4G,LTE,-106.0,-13.0,6.0,-,-107,0.0,0.0,179.0,179.0,I,PERIODIC,,,,5Iu12
"
2022.09.12_13.51.37",7.069242,43.615291,62.0,4G,LTE,-107.0,-13.0,7.0,10,-107,14.0,32.0,179.0,179.0,D,PERIODIC,,,,5Iu12
"
2022.09.12_13.51.38",7.069242,43.615291,62.0,5G,5G,-108.0,-3.0,3.0,10,-,18.0,32.0,179.0,179.0,D,PERIODIC,-107.0,-13.0,7.0,5Iu12
"
2022.09.12_13.51.38",7.069242,43.615291,62.0,5G,5G,-108.0,-3.0,3.0,10,-,18.0,32.0,179.0,179.0,D,,-107.0,-13.0,7.0,5Iu12
"
2022.09.12_13.51.39",7.069242,43.615291,62.0,5G,5G,-106.0,-3.0,3.0,9,-,0.0,0.0,179.0,179.0,D,PERIODIC,-109.0,-9.0,12.0,5Iu12
"
2022.09.12_13.51.40",7.069242,43.615291,62.0,5G,5G,-106.0,-3.0,3.0,9,-,0.0,0.0,179.0,179.0,I,PERIODIC,-109.0,-9.0,12.0,5Iu12
"
2022.09.12_13.51.41",7.069242,43.615291,62.0,5G,5G,-106.0,-3.0,3.0,7,-,0.0,0.0,179.0,179.0,I,PERIODIC,-108.0,-11.0,12.0,5Iu12
"
2022.09.12_13.51.42",7.069242,43.615291,62.0,5G,5G,-106.0,-3.0,3.0,7,-,0.0,0.0,179.0,179.0,I,PERIODIC,-108.0,-11.0,12.0,5Iu12
"
2022.09.12_13.51.43",7.069242,43.615291,62.0,5G,5G,-106.0,-3.0,3.0,12,-,0.0,0.0,179.0,179.0,I,PERIODIC,-108.0,-11.0,12.0,5Iu12
