Timestamp,Longitude,Latitude,CellID,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid
"
2022.08.09_19.10.44",7.073217,43.616772,63.0,5G,5G,-105.0,-3.0,17.0,9.0,-,0.0,0.0,170.0,170.0,I,LOG START,-96.0,-8.0,2.0,M9aug
"
2022.08.09_19.10.45",7.073217,43.616772,63.0,5G,5G,-106.0,-3.0,15.0,13.0,-,0.0,0.0,170.0,170.0,I,PERIODIC,-96.0,-5.0,1.0,M9aug
"
2022.08.09_19.10.45",7.073309,43.616732,63.0,5G,5G,-106.0,-3.0,15.0,13.0,-,0.0,0.0,170.0,170.0,I,,-96.0,-5.0,1.0,M9aug
"
2022.08.09_19.10.46",7.073309,43.616732,63.0,5G,5G,-103.0,-3.0,17.0,13.0,-,0.0,0.0,170.0,170.0,I,PERIODIC,-96.0,-5.0,1.0,M9aug
"
2022.08.09_19.10.47",7.073309,43.616732,63.0,5G,5G,-104.0,-3.0,16.0,11.0,-,0.0,0.0,170.0,170.0,I,PERIODIC,-103.0,-6.0,1.0,M9aug
"
2022.08.09_19.10.47",7.073500999999999,43.616647,63.0,5G,5G,-104.0,-3.0,16.0,11.0,-,0.0,0.0,170.0,170.0,I,,-103.0,-6.0,1.0,M9aug
"
2022.08.09_19.10.48",7.073500999999999,43.616647,63.0,5G,5G,-109.0,-3.0,14.0,11.0,-,10.0,10.0,170.0,170.0,D,PERIODIC,-103.0,-6.0,1.0,M9aug
"
2022.08.09_19.10.49",7.073500999999999,43.616647,63.0,5G,5G,-112.0,-3.0,11.0,9.0,-,0.0,0.0,170.0,170.0,I,PERIODIC,-101.0,-6.0,1.0,M9aug
"
2022.08.09_19.10.49",7.073678,43.616562,63.0,5G,5G,-112.0,-3.0,11.0,9.0,-,0.0,0.0,170.0,170.0,I,,-101.0,-6.0,1.0,M9aug
"
2022.08.09_19.10.50",7.073678,43.616562,63.0,5G,5G,-111.0,-4.0,11.0,9.0,-,0.0,0.0,170.0,170.0,I,PERIODIC,-101.0,-6.0,1.0,M9aug
"
2022.08.09_19.10.51",7.073678,43.616562,63.0,5G,5G,-113.0,-3.0,9.0,9.0,-,0.0,0.0,170.0,170.0,I,PERIODIC,-106.0,-7.0,8.0,M9aug
"
2022.08.09_19.10.51",7.073857,43.616471000000004,63.0,5G,5G,-113.0,-3.0,9.0,9.0,-,0.0,0.0,170.0,170.0,I,,-106.0,-7.0,8.0,M9aug
