Timestamp,Longitude,Latitude,CellID,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,SecondCell_RSRP,SecondCell_RSRQ,SecondCell_SNR,Eid
"
2022.08.21_17.28.45",7.118705,43.58614,62.0,5G,5G,-94.0,-3.0,20.0,10.0,-,0.0,0.0,65.0,65.0,I,LOG START,-91.0,-15.0,9.0,A20aug
"
2022.08.21_17.28.45",7.118705,43.58614,62.0,5G,5G,-94.0,-3.0,20.0,10.0,-,0.0,0.0,65.0,65.0,I,PERIODIC,-91.0,-15.0,9.0,A20aug
"
2022.08.21_17.28.45",7.118697,43.58614,62.0,5G,5G,-94.0,-3.0,20.0,10.0,-,0.0,0.0,66.0,66.0,I,,-91.0,-15.0,9.0,A20aug
"
2022.08.21_17.28.46",7.118697,43.58614,62.0,5G,5G,-94.0,-3.0,20.0,10.0,-,0.0,0.0,66.0,66.0,I,PERIODIC,-91.0,-15.0,9.0,A20aug
"
2022.08.21_17.28.47",7.118697,43.58614,63.0,5G,5G,-95.0,-3.0,17.0,6.0,-,0.0,0.0,66.0,66.0,I,CELL_RESELECTION_5G5G,-87.0,-13.0,-5.0,A20aug
"
2022.08.21_17.28.48",7.118697,43.58614,63.0,5G,5G,-89.0,-3.0,21.0,6.0,-,0.0,0.0,66.0,66.0,I,PERIODIC,-87.0,-13.0,-5.0,A20aug
"
2022.08.21_17.28.49",7.118697,43.58614,63.0,5G,5G,-89.0,-3.0,21.0,12.0,-,0.0,21.0,66.0,66.0,D,PERIODIC,-86.0,-12.0,-6.0,A20aug
"
2022.08.21_17.28.50",7.118697,43.58614,63.0,5G,5G,-89.0,-3.0,21.0,12.0,-,39.0,3.0,66.0,66.0,D,PERIODIC,-86.0,-12.0,-6.0,A20aug
"
2022.08.21_17.28.51",7.118697,43.58614,63.0,5G,5G,-94.0,-3.0,19.0,10.0,-,59.0,32.0,66.0,66.0,D,PERIODIC,-87.0,-15.0,-3.0,A20aug
"
2022.08.21_17.28.52",7.118697,43.58614,63.0,5G,5G,-93.0,-3.0,20.0,10.0,-,36.0,13.0,66.0,66.0,D,PERIODIC,-87.0,-15.0,-3.0,A20aug
"
2022.08.21_17.28.53",7.118697,43.58614,63.0,5G,5G,-93.0,-3.0,21.0,15.0,-,99.0,30.0,66.0,66.0,D,PERIODIC,-87.0,-13.0,-7.0,A20aug
"
2022.08.21_17.28.54",7.118697,43.58614,63.0,5G,5G,-93.0,-3.0,21.0,15.0,-,0.0,0.0,66.0,66.0,D,PERIODIC,-87.0,-13.0,-7.0,A20aug
