Timestamp,Longitude,Latitude,CellID,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,Eid
"
2022.09.09_15.51.41",7.119623,43.584646,63.0,4G,LTE,-77.0,-12.0,7.0,13.0,-60,0.0,0.0,201.0,201.0,I,LOG START,4A9s
"
2022.09.09_15.51.42",7.119623,43.584646,63.0,4G,LTE,-77.0,-12.0,7.0,13.0,-60,0.0,0.0,201.0,201.0,I,PERIODIC,4A9s
"
2022.09.09_15.51.43",7.119623,43.584646,63.0,4G,LTE,-78.0,-11.0,9.0,12.0,-62,18.0,3.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.44",7.119623,43.584646,63.0,4G,LTE,-78.0,-11.0,9.0,12.0,-62,0.0,0.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.45",7.119623,43.584646,63.0,4G,LTE,-79.0,-12.0,5.0,12.0,-62,0.0,0.0,201.0,201.0,I,PERIODIC,4A9s
"
2022.09.09_15.51.46",7.119623,43.584646,63.0,4G,LTE,-79.0,-12.0,5.0,9.0,-60,21.0,36.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.47",7.119623,43.584646,63.0,4G,LTE,-77.0,-14.0,6.0,9.0,-60,0.0,0.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.48",7.119623,43.584646,63.0,4G,LTE,-77.0,-14.0,6.0,13.0,-62,47.0,29.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.49",7.119623,43.584646,63.0,4G,LTE,-78.0,-9.0,7.0,13.0,-62,0.0,0.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.50",7.119623,43.584646,63.0,4G,LTE,-78.0,-9.0,7.0,13.0,-62,91.0,46.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.51",7.119623,43.584646,63.0,4G,LTE,-79.0,-8.0,8.0,13.0,-62,106.0,13.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.52",7.119623,43.584646,63.0,4G,LTE,-79.0,-8.0,8.0,13.0,-62,0.0,0.0,201.0,201.0,I,PERIODIC,4A9s
"
2022.09.09_15.51.53",7.119623,43.584646,63.0,4G,LTE,-76.0,-9.0,11.0,14.0,-60,18.0,3.0,201.0,201.0,D,PERIODIC,4A9s
"
2022.09.09_15.51.54",7.119623,43.584646,63.0,4G,LTE,-76.0,-9.0,11.0,14.0,-60,0.0,0.0,201.0,201.0,D,PERIODIC,4A9s
