Timestamp,Longitude,Latitude,NetworkTech,NetworkMode,Level,Qual,SNR,CQI,LTERSSI,DL_bitrate,UL_bitrate,Altitude,Height,State,EVENT,Eid
"
2022.07.19_09.05.37",7.043228,43.619385,4G,LTE,-80.0,-12.0,14.0,13.0,-63,0.0,0.0,0.0,0.0,I,LOG START,civ12jp2
"
2022.07.19_09.05.37",7.043228,43.619385,4G,LTE,-81.0,-6.0,20.0,13.0,-63,19.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.38",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,20.0,13.0,-63,0.0,0.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.39",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,20.0,13.0,-63,52.0,4.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.40",7.0476600000000005,43.613984,4G,LTE,-80.0,-7.0,12.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.41",7.0476600000000005,43.613984,4G,LTE,-80.0,-7.0,12.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.42",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,19.0,9.0,-65,72.0,8.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.43",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,19.0,9.0,-65,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.44",7.0476600000000005,43.613984,4G,LTE,-82.0,-7.0,10.0,9.0,-65,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.45",7.0476600000000005,43.613984,4G,LTE,-82.0,-7.0,10.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.46",7.0476600000000005,43.613984,4G,LTE,-80.0,-9.0,9.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.47",7.0476600000000005,43.613984,4G,LTE,-80.0,-9.0,9.0,13.0,-63,19.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.48",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,11.0,13.0,-63,0.0,0.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.49",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,11.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.50",7.0476600000000005,43.613984,4G,LTE,-81.0,-5.0,16.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.51",7.0476600000000005,43.613984,4G,LTE,-81.0,-5.0,16.0,13.0,-63,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.52",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,25.0,13.0,-63,19.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.53",7.0476600000000005,43.613984,4G,LTE,-81.0,-6.0,25.0,13.0,-63,0.0,0.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.54",7.0476600000000005,43.613984,4G,LTE,-80.0,-6.0,10.0,13.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.55",7.0476600000000005,43.613984,4G,LTE,-80.0,-6.0,10.0,15.0,-65,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.05.56",7.0476600000000005,43.613984,4G,LTE,-83.0,-11.0,10.0,8.0,-67,484.0,173.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.57",7.0476600000000005,43.613984,4G,LTE,-83.0,-11.0,10.0,10.0,-67,19.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.58",7.0476600000000005,43.613984,4G,LTE,-85.0,-7.0,11.0,13.0,-66,52.0,4.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.05.59",7.0476600000000005,43.613984,4G,LTE,-85.0,-7.0,11.0,14.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.01",7.0476600000000005,43.613984,4G,LTE,-84.0,-8.0,11.0,14.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.02",7.0476600000000005,43.613984,4G,LTE,-84.0,-8.0,11.0,9.0,-64,52.0,4.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.03",7.0476600000000005,43.613984,4G,LTE,-81.0,-5.0,9.0,8.0,-68,19.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.03",7.0476600000000005,43.613984,4G,LTE,-81.0,-5.0,9.0,8.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.05",7.0476600000000005,43.613984,4G,LTE,-84.0,-5.0,27.0,8.0,-68,11.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.06",7.0476600000000005,43.613984,4G,LTE,-84.0,-5.0,27.0,8.0,-68,95.0,51.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.06",7.0476600000000005,43.613984,4G,LTE,-84.0,-7.0,10.0,7.0,-72,178.0,47.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.08",7.0476600000000005,43.613984,4G,LTE,-84.0,-7.0,10.0,7.0,-72,46.0,14.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.09",7.0476600000000005,43.613984,4G,LTE,-89.0,-6.0,15.0,12.0,-66,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.10",7.0476600000000005,43.613984,4G,LTE,-89.0,-6.0,15.0,12.0,-66,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.11",7.0476600000000005,43.613984,4G,LTE,-84.0,-8.0,11.0,13.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.12",7.0476600000000005,43.613984,4G,LTE,-84.0,-8.0,11.0,13.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.13",7.0476600000000005,43.613984,4G,LTE,-85.0,-10.0,19.0,13.0,-68,21.0,3.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.14",7.0476600000000005,43.613984,4G,LTE,-85.0,-10.0,19.0,13.0,-68,0.0,0.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.15",7.0476600000000005,43.613984,4G,LTE,-84.0,-6.0,25.0,13.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.16",7.0476600000000005,43.613984,4G,LTE,-84.0,-6.0,25.0,13.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.17",7.0476600000000005,43.613984,4G,LTE,-84.0,-5.0,11.0,13.0,-68,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.18",7.0476600000000005,43.613984,4G,LTE,-84.0,-5.0,11.0,6.0,-66,72.0,8.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.19",7.0476600000000005,43.613984,4G,LTE,-83.0,-5.0,16.0,6.0,-66,0.0,0.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.20",7.0476600000000005,43.613984,4G,LTE,-83.0,-5.0,16.0,6.0,-66,0.0,0.0,0.0,0.0,I,PERIODIC,civ12jp2
"
2022.07.19_09.06.21",7.0476600000000005,43.613984,4G,LTE,-85.0,-5.0,19.0,13.0,-68,51.0,4.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.22",7.0476600000000005,43.613984,4G,LTE,-85.0,-5.0,19.0,15.0,-66,177.0,45.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.23",7.0476600000000005,43.613984,4G,LTE,-84.0,-8.0,10.0,15.0,-66,173.0,79.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.24",7.0476600000000005,43.613984,4G,LTE,-84.0,-8.0,10.0,7.0,-72,1853.0,315.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.25",7.0476600000000005,43.613984,4G,LTE,-89.0,-7.0,15.0,7.0,-72,8392.0,400.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.26",7.0476600000000005,43.613984,4G,LTE,-89.0,-7.0,15.0,12.0,-74,81837.0,569.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.27",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,11.0,12.0,-74,47873.0,636.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.28",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,11.0,12.0,-74,27.0,15.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.29",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,16.0,12.0,-74,81874.0,880.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.30",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,16.0,12.0,-74,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.31",7.0476600000000005,43.613984,4G,LTE,-91.0,-5.0,10.0,12.0,-74,74354.0,693.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.32",7.0476600000000005,43.613984,4G,LTE,-91.0,-5.0,10.0,12.0,-74,85353.0,870.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.33",7.0476600000000005,43.613984,4G,LTE,-90.0,-11.0,14.0,12.0,-74,58077.0,378.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.34",7.0476600000000005,43.613984,4G,LTE,-90.0,-11.0,14.0,12.0,-74,74412.0,685.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.35",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,11.0,11.0,-70,57072.0,449.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.36",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,11.0,8.0,-65,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.37",7.0476600000000005,43.613984,4G,LTE,-82.0,-6.0,11.0,10.0,-65,12.0,18.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.38",7.0476600000000005,43.613984,4G,LTE,-82.0,-6.0,11.0,12.0,-64,78.0,4.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.39",7.0476600000000005,43.613984,4G,LTE,-83.0,-6.0,18.0,12.0,-65,8.0,21.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.40",7.0476600000000005,43.613984,4G,LTE,-83.0,-6.0,18.0,8.0,-71,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.41",7.0476600000000005,43.613984,4G,LTE,-89.0,-6.0,13.0,12.0,-71,64.0,36.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.42",7.0476600000000005,43.613984,4G,LTE,-89.0,-6.0,13.0,12.0,-71,11.0,30.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.43",7.0476600000000005,43.613984,4G,LTE,-88.0,-6.0,25.0,15.0,-74,11628.0,78.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.44",7.0476600000000005,43.613984,4G,LTE,-88.0,-6.0,25.0,11.0,-70,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.45",7.0476600000000005,43.613984,4G,LTE,-85.0,-6.0,16.0,15.0,-68,8.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.46",7.0476600000000005,43.613984,4G,LTE,-85.0,-6.0,16.0,15.0,-68,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.47",7.0476600000000005,43.613984,4G,LTE,-86.0,-5.0,16.0,13.0,-68,9.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.48",7.0476600000000005,43.613984,4G,LTE,-86.0,-5.0,16.0,14.0,-69,34.0,94.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.49",7.0476600000000005,43.613984,4G,LTE,-88.0,-6.0,19.0,10.0,-69,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.50",7.0476600000000005,43.613984,4G,LTE,-88.0,-6.0,19.0,10.0,-69,8.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.51",7.0476600000000005,43.613984,4G,LTE,-85.0,-8.0,12.0,10.0,-69,12.0,26.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.52",7.0476600000000005,43.613984,4G,LTE,-85.0,-8.0,12.0,10.0,-69,36.0,16.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.53",7.0476600000000005,43.613984,4G,LTE,-86.0,-8.0,12.0,10.0,-69,1.0,9.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.55",7.0476600000000005,43.613984,4G,LTE,-86.0,-8.0,12.0,14.0,-72,357.0,161.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.56",7.0476600000000005,43.613984,4G,LTE,-89.0,-7.0,8.0,14.0,-72,161.0,31.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.57",7.0476600000000005,43.613984,4G,LTE,-89.0,-7.0,8.0,11.0,-70,264.0,195.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.58",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,19.0,11.0,-74,34994.0,297.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.06.59",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,19.0,11.0,-,27662.0,269.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.00",7.0476600000000005,43.613984,4G,LTE,-91.0,-8.0,19.0,10.0,-69,24.0,41.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.01",7.0476600000000005,43.613984,4G,LTE,-91.0,-8.0,19.0,10.0,-69,8.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.02",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,10.0,11.0,-,134.0,27.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.03",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,10.0,11.0,-,28.0,39.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.04",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,8.0,15.0,-,18.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.05",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,8.0,15.0,-69,11.0,28.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.06",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,8.0,8.0,-69,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.07",7.0476600000000005,43.613984,4G,LTE,-85.0,-11.0,9.0,11.0,-69,8.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.08",7.0476600000000005,43.613984,4G,LTE,-85.0,-11.0,9.0,15.0,-71,27.0,14.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.09",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,12.0,14.0,-69,8.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.10",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,12.0,14.0,-70,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.11",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,11.0,14.0,-70,7.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.12",7.0476600000000005,43.613984,4G,LTE,-87.0,-6.0,11.0,14.0,-70,7.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.13",7.0476600000000005,43.613984,4G,LTE,-86.0,-5.0,15.0,7.0,-73,8777.0,110.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.14",7.0476600000000005,43.613984,4G,LTE,-86.0,-5.0,15.0,13.0,-70,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.15",7.0476600000000005,43.613984,4G,LTE,-87.0,-5.0,11.0,14.0,-70,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.16",7.0476600000000005,43.613984,4G,LTE,-87.0,-5.0,11.0,14.0,-70,11.0,25.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.17",7.0476600000000005,43.613984,4G,LTE,-87.0,-9.0,10.0,8.0,-71,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.18",7.0476600000000005,43.613984,4G,LTE,-87.0,-9.0,10.0,11.0,-71,80.0,20.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.19",7.0476600000000005,43.613984,4G,LTE,-88.0,-6.0,9.0,13.0,-71,8.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.20",7.0476600000000005,43.613984,4G,LTE,-88.0,-6.0,9.0,11.0,-69,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.21",7.0476600000000005,43.613984,4G,LTE,-86.0,-8.0,8.0,11.0,-69,60.0,15.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.22",7.0476600000000005,43.613984,4G,LTE,-86.0,-8.0,8.0,11.0,-69,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.23",7.0476600000000005,43.613984,4G,LTE,-87.0,-7.0,10.0,11.0,-71,27.0,15.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.24",7.0476600000000005,43.613984,4G,LTE,-87.0,-7.0,10.0,11.0,-71,11.0,13.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.25",7.0476600000000005,43.613984,4G,LTE,-87.0,-8.0,16.0,11.0,-71,8.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.26",7.0476600000000005,43.613984,4G,LTE,-87.0,-8.0,16.0,12.0,-73,212.0,106.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.27",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,26.0,12.0,-75,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.28",7.0476600000000005,43.613984,4G,LTE,-90.0,-6.0,26.0,14.0,-,27.0,13.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.29",7.0476600000000005,43.613984,4G,LTE,-86.0,-8.0,11.0,11.0,-,8.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.30",7.0476600000000005,43.613984,4G,LTE,-86.0,-8.0,11.0,11.0,-,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.31",7.0476600000000005,43.613984,4G,LTE,-87.0,-5.0,8.0,11.0,-,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.32",7.0476600000000005,43.613984,4G,LTE,-87.0,-5.0,8.0,14.0,-70,7.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.33",7.0476600000000005,43.613984,4G,LTE,-88.0,-13.0,14.0,14.0,-70,27.0,13.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.34",7.0476600000000005,43.613984,4G,LTE,-88.0,-13.0,14.0,11.0,-72,8.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.35",7.0476600000000005,43.613984,4G,LTE,-88.0,-7.0,8.0,11.0,-72,88.0,36.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.36",7.0476600000000005,43.613984,4G,LTE,-88.0,-7.0,8.0,14.0,-70,19.0,32.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.37",7.0476600000000005,43.613984,4G,LTE,-87.0,-12.0,11.0,14.0,-70,69.0,17.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.38",7.0476600000000005,43.613984,4G,LTE,-87.0,-12.0,11.0,5.0,-77,59527.0,373.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.39",7.0476600000000005,43.613984,4G,LTE,-91.0,-9.0,10.0,12.0,-,7.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.40",7.0476600000000005,43.613984,4G,LTE,-91.0,-9.0,10.0,11.0,-77,60.0,16.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.41",7.0476600000000005,43.613984,4G,LTE,-92.0,-6.0,8.0,12.0,-,8.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.42",7.0476600000000005,43.613984,4G,LTE,-92.0,-6.0,8.0,14.0,-,7.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.43",7.0476600000000005,43.613984,4G,LTE,-90.0,-10.0,23.0,9.0,-75,7735.0,97.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.44",7.0476600000000005,43.613984,4G,LTE,-90.0,-10.0,23.0,12.0,-,12.0,29.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.45",7.0476600000000005,43.613984,4G,LTE,-89.0,-7.0,10.0,12.0,-,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.46",7.0476600000000005,43.613984,4G,LTE,-89.0,-7.0,10.0,12.0,-75,8.0,12.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.47",7.0476600000000005,43.613984,4G,LTE,-91.0,-8.0,8.0,12.0,-75,27.0,13.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.48",7.0476600000000005,43.613984,4G,LTE,-91.0,-8.0,8.0,11.0,-73,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.49",7.0476600000000005,43.613984,4G,LTE,-90.0,-10.0,13.0,11.0,-73,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.50",7.0476600000000005,43.613984,4G,LTE,-90.0,-10.0,13.0,11.0,-73,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.51",7.0476600000000005,43.613984,4G,LTE,-88.0,-13.0,19.0,10.0,-71,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.52",7.0476600000000005,43.613984,4G,LTE,-88.0,-13.0,19.0,9.0,-,27.0,14.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.53",7.0476600000000005,43.613984,4G,LTE,-93.0,-7.0,13.0,9.0,-,8.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.54",7.0476600000000005,43.613984,4G,LTE,-93.0,-7.0,13.0,9.0,-,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.55",7.0476600000000005,43.613984,4G,LTE,-92.0,-8.0,11.0,9.0,-,11.0,25.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.56",7.0476600000000005,43.613984,4G,LTE,-92.0,-8.0,11.0,8.0,-75,114.0,82.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.57",7.0476600000000005,43.613984,4G,LTE,-93.0,-6.0,9.0,4.0,-,35.0,15.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.58",7.0476600000000005,43.613984,4G,LTE,-93.0,-6.0,9.0,4.0,-,8.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.07.59",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,18.0,4.0,-,9.0,13.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.08.00",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,18.0,4.0,-,60.0,15.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.08.01",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,14.0,4.0,-,7.0,10.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.08.02",7.0476600000000005,43.613984,4G,LTE,-92.0,-7.0,14.0,4.0,-,27.0,15.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.08.03",7.0476600000000005,43.613984,4G,LTE,-92.0,-13.0,14.0,11.0,-77,10.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
"
2022.07.19_09.08.04",7.0476600000000005,43.613984,4G,LTE,-92.0,-13.0,14.0,14.0,-75,8.0,11.0,0.0,0.0,D,PERIODIC,civ12jp2
